data_in.shape: (1324, 421, 421)
data_out.shape (1324, 421, 421)
x_train.shape:  (1000, 44521, 5)
y_train.shape:  (1000, 44521, 1)
In GeoFNO_train, ndim =  2
Epoch :  125  Rel. Train L2 Loss :  0.013081454157829285  Rel. Test L2 Loss :  0.012691683918237686  Test L2 Loss :  8.556218264857307e-05  Time :  43.942299127578735  L:  [1.065467357635498, 1.0669416189193726]
Epoch :  126  Rel. Train L2 Loss :  0.012837031818926335  Rel. Test L2 Loss :  0.01325256634503603  Test L2 Loss :  8.955909870564938e-05  Time :  43.878092765808105  L:  [1.0653889179229736, 1.067697525024414]
Epoch :  127  Rel. Train L2 Loss :  0.014256898827850818  Rel. Test L2 Loss :  0.01778759717941284  Test L2 Loss :  0.00012064902315614745  Time :  43.89615249633789  L:  [1.0657376050949097, 1.0677480697631836]
Epoch :  128  Rel. Train L2 Loss :  0.013925637133419514  Rel. Test L2 Loss :  0.01268355593085289  Test L2 Loss :  8.591378486016765e-05  Time :  43.998902320861816  L:  [1.0659775733947754, 1.0674041509628296]
Epoch :  129  Rel. Train L2 Loss :  0.01414002002775669  Rel. Test L2 Loss :  0.01250576037913561  Test L2 Loss :  8.459033502731472e-05  Time :  43.97611594200134  L:  [1.0660802125930786, 1.0673110485076904]
Epoch :  130  Rel. Train L2 Loss :  0.01451839791983366  Rel. Test L2 Loss :  0.014355360679328442  Test L2 Loss :  9.714224433992058e-05  Time :  43.89928150177002  L:  [1.0658154487609863, 1.0676050186157227]
Epoch :  131  Rel. Train L2 Loss :  0.01263261304050684  Rel. Test L2 Loss :  0.013182587400078773  Test L2 Loss :  8.886177296517417e-05  Time :  43.93499708175659  L:  [1.0661134719848633, 1.0683622360229492]
Epoch :  132  Rel. Train L2 Loss :  0.013725640617311002  Rel. Test L2 Loss :  0.013995310924947262  Test L2 Loss :  9.462872927542776e-05  Time :  44.020816802978516  L:  [1.0665291547775269, 1.068095326423645]
Epoch :  133  Rel. Train L2 Loss :  0.013599559165537357  Rel. Test L2 Loss :  0.014203286804258823  Test L2 Loss :  9.55654148128815e-05  Time :  43.94581699371338  L:  [1.0667009353637695, 1.0684987306594849]
Epoch :  134  Rel. Train L2 Loss :  0.012719151705503464  Rel. Test L2 Loss :  0.01592056516557932  Test L2 Loss :  0.0001078657657490112  Time :  43.91243076324463  L:  [1.067055583000183, 1.0689030885696411]
Epoch :  135  Rel. Train L2 Loss :  0.01366596132516861  Rel. Test L2 Loss :  0.012375372759997845  Test L2 Loss :  8.38182182633318e-05  Time :  43.955976247787476  L:  [1.0673890113830566, 1.0689913034439087]
Epoch :  136  Rel. Train L2 Loss :  0.01249580092728138  Rel. Test L2 Loss :  0.012696251608431339  Test L2 Loss :  8.622213790658862e-05  Time :  44.00087833404541  L:  [1.0677809715270996, 1.0695170164108276]
Epoch :  137  Rel. Train L2 Loss :  0.01359210805594921  Rel. Test L2 Loss :  0.013177836313843727  Test L2 Loss :  8.97177922888659e-05  Time :  43.96051049232483  L:  [1.067891240119934, 1.0692118406295776]
Epoch :  138  Rel. Train L2 Loss :  0.012827589944005012  Rel. Test L2 Loss :  0.012612570784986019  Test L2 Loss :  8.567758632125333e-05  Time :  43.92945408821106  L:  [1.0686259269714355, 1.0696343183517456]
Epoch :  139  Rel. Train L2 Loss :  0.015977592922747134  Rel. Test L2 Loss :  0.02378053940832615  Test L2 Loss :  0.00016451943025458604  Time :  43.925994873046875  L:  [1.0681788921356201, 1.0694290399551392]
Epoch :  140  Rel. Train L2 Loss :  0.014655071333050728  Rel. Test L2 Loss :  0.014527281485497952  Test L2 Loss :  9.833504183916375e-05  Time :  43.93285822868347  L:  [1.068615436553955, 1.0693612098693848]
Epoch :  141  Rel. Train L2 Loss :  0.013448726505041123  Rel. Test L2 Loss :  0.01906114287674427  Test L2 Loss :  0.00012954329169588164  Time :  43.97268462181091  L:  [1.0684760808944702, 1.0695096254348755]
Epoch :  142  Rel. Train L2 Loss :  0.014398905470967293  Rel. Test L2 Loss :  0.015360301844775676  Test L2 Loss :  0.00010377581027569249  Time :  44.108055114746094  L:  [1.0689911842346191, 1.0702329874038696]
Epoch :  143  Rel. Train L2 Loss :  0.014271905072033405  Rel. Test L2 Loss :  0.01460584282875061  Test L2 Loss :  9.884050756227225e-05  Time :  43.94500207901001  L:  [1.0688518285751343, 1.0694968700408936]
Epoch :  144  Rel. Train L2 Loss :  0.013768047399818897  Rel. Test L2 Loss :  0.015062067434191704  Test L2 Loss :  0.00010209785512415692  Time :  43.93835496902466  L:  [1.0689774751663208, 1.0702487230300903]
Epoch :  145  Rel. Train L2 Loss :  0.013273201890289783  Rel. Test L2 Loss :  0.01302158873528242  Test L2 Loss :  8.802439842838793e-05  Time :  44.01008343696594  L:  [1.069557547569275, 1.070389747619629]
Epoch :  146  Rel. Train L2 Loss :  0.013595400564372539  Rel. Test L2 Loss :  0.01189960453659296  Test L2 Loss :  8.032138226553798e-05  Time :  43.99482464790344  L:  [1.0698260068893433, 1.070971131324768]
Epoch :  147  Rel. Train L2 Loss :  0.014668242156505584  Rel. Test L2 Loss :  0.021994528472423554  Test L2 Loss :  0.00015042241953779013  Time :  43.92952251434326  L:  [1.0699694156646729, 1.070597767829895]
Epoch :  148  Rel. Train L2 Loss :  0.013350783176720142  Rel. Test L2 Loss :  0.013248236700892448  Test L2 Loss :  8.913315105019137e-05  Time :  43.92136764526367  L:  [1.0702526569366455, 1.0709933042526245]
Epoch :  149  Rel. Train L2 Loss :  0.012989324480295182  Rel. Test L2 Loss :  0.01344687070697546  Test L2 Loss :  9.094052133150399e-05  Time :  44.03059935569763  L:  [1.070391297340393, 1.0713731050491333]
Epoch :  150  Rel. Train L2 Loss :  0.014998810105025769  Rel. Test L2 Loss :  0.025575899705290794  Test L2 Loss :  0.00017360134224873037  Time :  43.97940635681152  L:  [1.0707087516784668, 1.0711524486541748]
Epoch :  151  Rel. Train L2 Loss :  0.01498990536481142  Rel. Test L2 Loss :  0.012874460369348526  Test L2 Loss :  8.70447829947807e-05  Time :  43.903085708618164  L:  [1.0705842971801758, 1.0712522268295288]
Epoch :  152  Rel. Train L2 Loss :  0.01306727086752653  Rel. Test L2 Loss :  0.015225924663245677  Test L2 Loss :  0.00010267897130688652  Time :  43.950528144836426  L:  [1.0709316730499268, 1.0714770555496216]
Epoch :  153  Rel. Train L2 Loss :  0.013867397584021092  Rel. Test L2 Loss :  0.012780765779316425  Test L2 Loss :  8.645871450426057e-05  Time :  44.02025604248047  L:  [1.0707483291625977, 1.071994662284851]
/var/spool/slurmd/job4014924/slurm_script: line 11: 3978364 Killed                  python test_lowrank_darcy.py
slurmstepd: error: Detected 1 oom_kill event in StepId=4014924.batch. Some of the step tasks have been OOM Killed.
